カテゴリ,社名,名簿,会員種別,名簿URL,区分,外資の日本法人,大手（既知リスト）,従業員数（gBizINFO）,商社語を含む社名,取扱品目（名簿記載）,EC直販の有無
ペット用品,アイデックス ラボラトリーズ株式会社,ペットフード協会,賛助会員,https://petfood.or.jp/outline-list/,非メーカー：検査・認証,,,,,,未調査
ペット用品,アニコム損害保険株式会社,ペットフード協会,賛助会員,https://petfood.or.jp/outline-list/,非メーカー：保険・金融,,,,,,未調査
ペット用品,株式会社 V and P,ペットフード協会,賛助会員,https://petfood.or.jp/outline-list/,メーカー候補,,,,,,未調査
ペット用品,オリエンタル酵母工業株式会社,ペットフード協会,賛助会員,https://petfood.or.jp/outline-list/,メーカー候補,,,,,,未調査
ペット用品,兼松株式会社,ペットフード協会,賛助会員,https://petfood.or.jp/outline-list/,非メーカー：総合商社・卸,,はい,,,,未調査
ペット用品,共立製薬株式会社,ペットフード協会,賛助会員,https://petfood.or.jp/outline-list/,メーカー候補,,はい,,,,未調査
ペット用品,株式会社サスナ,ペットフード協会,賛助会員,https://petfood.or.jp/outline-list/,メーカー候補,,,,,,未調査
ペット用品,サントリーウエルネス株式会社,ペットフード協会,賛助会員,https://petfood.or.jp/outline-list/,メーカー候補,,はい,,,,未調査
ペット用品,自然の森製薬株式会社,ペットフード協会,賛助会員,https://petfood.or.jp/outline-list/,メーカー候補,,,,,,未調査
ペット用品,一般財団法人食品環境検査協会,ペットフード協会,賛助会員,https://petfood.or.jp/outline-list/,団体（メーカーでない）,,,,,,未調査
ペット用品,一般財団法人食品分析開発センター SUNATEC,ペットフード協会,賛助会員,https://petfood.or.jp/outline-list/,団体（メーカーでない）,,,,,,未調査
ペット用品,新東亜交易株式会社,ペットフード協会,賛助会員,https://petfood.or.jp/outline-list/,メーカー候補,,,,,,未調査
ペット用品,SugaJapa株式会社,ペットフード協会,賛助会員,https://petfood.or.jp/outline-list/,メーカー候補,,,,,,未調査
ペット用品,株式会社スーパーキャット,ペットフード協会,賛助会員,https://petfood.or.jp/outline-list/,メーカー候補,,,,,,未調査
ペット用品,第一アイペット損害保険株式会社,ペットフード協会,賛助会員,https://petfood.or.jp/outline-list/,非メーカー：保険・金融,,,,,,未調査
ペット用品,大王製紙株式会社,ペットフード協会,賛助会員,https://petfood.or.jp/outline-list/,メーカー候補,,はい,2445,,,未調査
ペット用品,第九物産合同会社,ペットフード協会,賛助会員,https://petfood.or.jp/outline-list/,メーカー候補,,,,,,未調査
ペット用品,株式会社タイショーテクノス,ペットフード協会,賛助会員,https://petfood.or.jp/outline-list/,メーカー候補,,,,,,未調査
ペット用品,ディアナ ペットフード,ペットフード協会,賛助会員,https://petfood.or.jp/outline-list/,メーカー候補,,,,,,未調査
ペット用品,TFBファクトリーズ株式会社,ペットフード協会,賛助会員,https://petfood.or.jp/outline-list/,メーカー候補,,,,,,未調査
ペット用品,ティケイ・エビス株式会社 ペットフード事業部,ペットフード協会,賛助会員,https://petfood.or.jp/outline-list/,メーカー候補,,,,,,未調査
ペット用品,トーラス株式会社,ペットフード協会,賛助会員,https://petfood.or.jp/outline-list/,メーカー候補,,,,,,未調査
ペット用品,巴包装株式会社,ペットフード協会,賛助会員,https://petfood.or.jp/outline-list/,メーカー候補,,,,,,未調査
ペット用品,トリゼンダイニング株式会社,ペットフード協会,賛助会員,https://petfood.or.jp/outline-list/,メーカー候補,,,,,,未調査
ペット用品,株式会社中村総業,ペットフード協会,賛助会員,https://petfood.or.jp/outline-list/,メーカー候補,,,,,,未調査
ペット用品,日本環境科学株式会社,ペットフード協会,賛助会員,https://petfood.or.jp/outline-list/,メーカー候補,,,,,,未調査
ペット用品,一般財団法人日本食品分析センター,ペットフード協会,賛助会員,https://petfood.or.jp/outline-list/,団体（メーカーでない）,,,,,,未調査
ペット用品,日本通運株式会社,ペットフード協会,賛助会員,https://petfood.or.jp/outline-list/,非メーカー：物流・倉庫,,はい,,,,未調査
ペット用品,日本ビルバック株式会社,ペットフード協会,賛助会員,https://petfood.or.jp/outline-list/,メーカー候補,はい,,,,,未調査
ペット用品,一般社団法人 人とペットの幸せ創造協会,ペットフード協会,賛助会員,https://petfood.or.jp/outline-list/,団体（メーカーでない）,,,,,,未調査
ペット用品,ファルミナペットフーズ・ジャパン株式会社,ペットフード協会,賛助会員,https://petfood.or.jp/outline-list/,メーカー候補,はい,,,,,未調査
ペット用品,株式会社プロテクス,ペットフード協会,賛助会員,https://petfood.or.jp/outline-list/,メーカー候補,,,,,,未調査
ペット用品,株式会社PETOKOTO,ペットフード協会,賛助会員,https://petfood.or.jp/outline-list/,非メーカー：メディア・IT・展示会・その他,,,,,,未調査
ペット用品,ペットフード・テクノリサーチ合同会社,ペットフード協会,賛助会員,https://petfood.or.jp/outline-list/,メーカー候補,,,,,,未調査
ペット用品,ベーリンガーインゲルハイム アニマルヘルス ジャパン株式会社,ペットフード協会,賛助会員,https://petfood.or.jp/outline-list/,メーカー候補,はい,,,,,未調査
ペット用品,丸紅ロジスティクス株式会社,ペットフード協会,賛助会員,https://petfood.or.jp/outline-list/,非メーカー：物流・倉庫,,はい,,,,未調査
ペット用品,三井物産株式会社,ペットフード協会,賛助会員,https://petfood.or.jp/outline-list/,非メーカー：総合商社・卸,,はい,,,,未調査
ペット用品,メッセフランクフルトジャパン株式会社,ペットフード協会,賛助会員,https://petfood.or.jp/outline-list/,非メーカー：メディア・IT・展示会・その他,,,,,,未調査
ペット用品,MERIEUX NUTRISCIENCES JAPAN株式会社,ペットフード協会,賛助会員,https://petfood.or.jp/outline-list/,メーカー候補,,,,,,未調査
ペット用品,株式会社ヤマダフーズ 東京オフィス,ペットフード協会,賛助会員,https://petfood.or.jp/outline-list/,メーカー候補,,,,,,未調査
ペット用品,山梨罐詰株式会社,ペットフード協会,賛助会員,https://petfood.or.jp/outline-list/,メーカー候補,,,,,,未調査
ペット用品,油脂製品株式会社,ペットフード協会,賛助会員,https://petfood.or.jp/outline-list/,メーカー候補,,,,,,未調査
ペット用品,株式会社ユニマットペットケア,ペットフード協会,賛助会員,https://petfood.or.jp/outline-list/,メーカー候補,,,,,,未調査
ペット用品,ユーロフィンQKEN株式会社,ペットフード協会,賛助会員,https://petfood.or.jp/outline-list/,非メーカー：検査・認証,,,,,,未調査
ペット用品,ランゲン合同会社,ペットフード協会,賛助会員,https://petfood.or.jp/outline-list/,メーカー候補,,,,,,未調査
ペット用品,理研ビタミン株式会社,ペットフード協会,賛助会員,https://petfood.or.jp/outline-list/,メーカー候補,,はい,,,,未調査
ペット用品,リトルファミリー少額短期保険株式会社,ペットフード協会,賛助会員,https://petfood.or.jp/outline-list/,非メーカー：保険・金融,,,,,,未調査
ペット用品,アース・ペット株式会社,日本ペット用品工業会,正会員,https://www.jppma.or.jp/member/list.php,メーカー候補,,はい,,,,未調査
ペット用品,株式会社アスク,日本ペット用品工業会,正会員,https://www.jppma.or.jp/member/list.php,メーカー候補,,,,,,未調査
ペット用品,株式会社アラタ,日本ペット用品工業会,正会員,https://www.jppma.or.jp/member/list.php,メーカー候補,,,,,,未調査
ペット用品,株式会社イトウアンドカンパニーリミテッド,日本ペット用品工業会,正会員,https://www.jppma.or.jp/member/list.php,メーカー候補,,,,,,未調査
ペット用品,株式会社イトスイ,日本ペット用品工業会,正会員,https://www.jppma.or.jp/member/list.php,メーカー候補,,,,,,未調査
ペット用品,ウェールン株式会社,日本ペット用品工業会,正会員,https://www.jppma.or.jp/member/list.php,メーカー候補,,,,,,未調査
ペット用品,英光株式会社,日本ペット用品工業会,正会員,https://www.jppma.or.jp/member/list.php,メーカー候補,,,,,,未調査
ペット用品,株式会社エヴァリス,日本ペット用品工業会,正会員,https://www.jppma.or.jp/member/list.php,メーカー候補,,,,,,未調査
ペット用品,株式会社エーアイプロダクツ,日本ペット用品工業会,正会員,https://www.jppma.or.jp/member/list.php,メーカー候補,,,,,,未調査
ペット用品,エステー株式会社,日本ペット用品工業会,正会員,https://www.jppma.or.jp/member/list.php,メーカー候補,,はい,,,,未調査
ペット用品,株式会社岡野製作所,日本ペット用品工業会,正会員,https://www.jppma.or.jp/member/list.php,メーカー候補,,,,,,未調査
ペット用品,神畑養魚株式会社,日本ペット用品工業会,正会員,https://www.jppma.or.jp/member/list.php,メーカー候補,,,,,,未調査
ペット用品,株式会社カモス,日本ペット用品工業会,正会員,https://www.jppma.or.jp/member/list.php,メーカー候補,,,,,,未調査
ペット用品,株式会社キョーリン,日本ペット用品工業会,正会員,https://www.jppma.or.jp/member/list.php,メーカー候補,,,,,,未調査
ペット用品,クニミネ工業株式会社,日本ペット用品工業会,正会員,https://www.jppma.or.jp/member/list.php,メーカー候補,,,,,,未調査
ペット用品,クマガイ電工株式会社,日本ペット用品工業会,正会員,https://www.jppma.or.jp/member/list.php,メーカー候補,,,,,,未調査
ペット用品,株式会社クリエイティブヨーコ,日本ペット用品工業会,正会員,https://www.jppma.or.jp/member/list.php,メーカー候補,,,,,,未調査
ペット用品,株式会社黒瀬ペットフード,日本ペット用品工業会,正会員,https://www.jppma.or.jp/member/list.php,メーカー候補,,,70,,,未調査
ペット用品,株式会社ケーピーエス,日本ペット用品工業会,正会員,https://www.jppma.or.jp/member/list.php,メーカー候補,,,,,,未調査
ペット用品,株式会社コーチョー,日本ペット用品工業会,正会員,https://www.jppma.or.jp/member/list.php,メーカー候補,,,,,,未調査
ペット用品,寿工芸株式会社,日本ペット用品工業会,正会員,https://www.jppma.or.jp/member/list.php,メーカー候補,,,,,,未調査
ペット用品,株式会社サンメイト,日本ペット用品工業会,正会員,https://www.jppma.or.jp/member/list.php,メーカー候補,,,,,,未調査
ペット用品,株式会社サノテック,日本ペット用品工業会,正会員,https://www.jppma.or.jp/member/list.php,メーカー候補,,,,,,未調査
ペット用品,株式会社三晃商会,日本ペット用品工業会,正会員,https://www.jppma.or.jp/member/list.php,メーカー候補,,,,はい,,未調査
